251.0	-1.4000000000000057
248.2	-2.8000000000000114
245.4	-2.799999999999983
242.6	-2.8000000000000114
239.8	-2.799999999999983
237.0	-2.8000000000000114
235.6	-1.4000000000000057
233.9	-1.6999999999999886
232.2	-1.700000000000017
230.5	-1.6999999999999886
228.8	-1.6999999999999886
228.5	-0.30000000000001137
228.2	-0.30000000000001137
228.2	0.0
228.2	0.0
228.2	0.0
228.2	0.0
228.5	0.30000000000001137
228.8	0.30000000000001137
228.3	-0.5
227.8	-0.5
227.3	-0.5
226.8	-0.5
226.0	-0.8000000000000114
225.2	-0.8000000000000114
223.5	-1.6999999999999886
221.8	-1.6999999999999886
220.3	-1.5
218.6	-1.700000000000017
217.7	-0.9000000000000057
217.0	-0.6999999999999886
215.4	-1.5999999999999943
213.8	-1.5999999999999943
212.2	-1.6000000000000227
210.6	-1.5999999999999943
209.9	-0.6999999999999886
209.2	-0.700000000000017
201.9	-7.299999999999983
200.7	-1.200000000000017
198.1	-2.5999999999999943
195.6	-2.5
195.7	0.09999999999999432
